Time,Cd,Cl,CmRoll,CmPitch,CmYaw,Cd(f),Cd(v),Cl(f),Cl(v)
1352,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1352,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1353,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1353,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1354,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1354,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1355,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1355,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1356,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1356,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1357,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1357,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1358,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1358,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1359,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1359,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1360,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1360,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1361,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1361,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1362,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1362,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1363,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1363,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1364,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1364,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1365,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1365,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1366,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1366,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1367,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1367,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1368,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1368,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1369,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1369,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1370,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1370,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1371,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1371,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1372,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1372,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1373,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1373,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1374,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1374,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1375,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1375,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1376,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1376,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1377,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1377,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1378,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1378,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1379,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1379,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1380,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1380,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1381,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1381,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1382,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1382,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1383,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1383,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1384,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1384,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1385,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1385,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1386,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1386,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1387,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1387,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1388,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1388,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1389,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1389,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1390,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1390,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1391,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1391,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1392,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1392,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1393,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1393,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1394,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1394,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1395,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1395,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1396,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1396,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1397,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1397,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1398,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1398,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1399,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1399,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1400,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1400,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1401,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1401,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1402,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1402,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1403,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1403,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1404,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1404,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1405,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1405,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1406,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1406,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1407,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1407,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1408,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1408,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1409,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1409,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1410,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1410,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1411,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1411,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1412,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1412,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1413,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1413,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1414,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1414,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1415,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1415,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1416,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1416,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1417,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1417,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1418,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1418,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1419,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1419,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1420,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1420,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1421,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1421,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1422,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1422,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1423,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1423,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1424,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1424,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1425,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1425,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1426,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1426,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1427,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1427,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1428,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1428,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1429,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1429,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1430,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1430,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1431,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1431,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1432,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1432,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1433,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1433,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1434,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1434,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1435,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1435,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1436,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1436,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1437,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1437,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1438,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1438,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1439,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1439,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1440,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1440,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1441,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1441,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1442,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1442,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1443,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1443,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1444,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1444,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1445,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1445,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1446,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1446,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1447,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1447,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1448,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1448,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1449,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1449,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1450,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1450,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1451,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1451,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1452,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1452,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1453,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1453,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1454,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1454,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1455,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
1455,(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00),(0.000000e+00,0.0,0.000000e+00)
